mtkid,HarmVirtue,HarmVice,FairnessVirtue,FairnessVice,IngroupVirtue,IngroupVice,AuthorityVirtue,AuthorityVice,PurityVirtue,MoralityGeneral,PurityVice
aA2HC9549U11,0.0,0.0006335128286347799,0.004751346214760849,0.0006335128286347799,0.004117833386126069,0.0,0.002850807728856509,0.0,0.002850807728856509,0.004751346214760849,0.0006335128286347799
aA8RDXT4ZU11,0.000881575080811049,0.0058771672054069935,0.0014692918013517484,0.0023508668821627977,0.012342051131354687,0.0014692918013517484,0.000881575080811049,0.0023508668821627977,0.0011754334410813989,0.00969732588892154,0.001763150161622098
aATADQXPHU11,0.00042793825462326154,0.00409598043710836,0.0031178358551123336,0.0036680421824850985,0.005563197310102399,0.0006724744001222679,0.0023230933822405626,0.001039278618370778,0.0010698456365581537,0.00761118752865658,0.001039278618370778
aA28JBDTFU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA4T4577PU11,0.00012067578439259856,0.0006033789219629927,0.0005631536604987933,0.0006033789219629927,0.0016090104585679804,0.00016090104585679806,0.00048270313757039417,0.00012067578439259856,8.045052292839903e-05,0.001246983105390185,8.045052292839903e-05
aA272X64FU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA2F0A4FIU11,0.0,0.0,0.0030257186081694407,0.0,0.01210287443267776,0.0,0.0015128593040847204,0.0,0.0,0.007564296520423602,0.0015128593040847204
aA2BRZKFGU11,0.00010119067696562891,0.00033730225655209634,0.000371032482207306,0.00013492090262083852,0.0020575437649677877,6.746045131041926e-05,3.373022565520963e-05,0.00010119067696562891,3.373022565520963e-05,0.00033730225655209634,0.00023611157958646742
aA203C9REU11,0.0002424438338451592,0.0034750282851139487,0.00299014061742363,0.0007273315015354778,0.009940197187651528,0.00032325844512687887,0.0009697753353806368,0.0004848876676903184,0.00016162922256343946,0.00921286568611605,0.0007273315015354778
aA38DXFI1U11,0.0001892720596585532,0.0013249044176098725,0.00234697353976606,0.0005678161789756598,0.0034447514857856684,3.785441193171064e-05,0.000529961767043949,0.00041639853124881697,0.0003028352954536851,0.002233410303970928,0.0003785441193171064
aA102VHF4U11,0.0012091898428053206,0.003627569528415962,0.004836759371221282,0.003627569528415962,0.010882708585247884,0.0012091898428053206,0.0012091898428053206,0.002418379685610641,0.0012091898428053206,0.006045949214026602,0.0
aATOV0H5KU11,0.0,0.0005666792595391009,6.29643621710112e-05,6.29643621710112e-05,0.000629643621710112,0.0,0.0001888930865130336,0.0002518574486840448,0.0,0.0005666792595391009,6.29643621710112e-05
aA1VFRCYMU11,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806
aAT7QJKGCU11,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3EHI7J2U11,0.0,0.001957481677061046,0.0010925479127782585,0.000500751126690035,0.002867938271042928,0.00013656848909728228,0.0005917967860882233,0.00027313697819456457,0.00022761414849547046,0.002685846952246552,0.00022761414849547046
aA1QJ2VPPU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1DNJ17PU11,0.0031729243786356425,0.004759386567953464,0.004230565838180857,0.003701745108408249,0.007403490216816498,0.0015864621893178213,0.0026441036488630354,0.003701745108408249,0.0021152829190904283,0.007932310946589105,0.0
aA2VX8B1CU11,0.0,0.002926829268292683,0.0,0.0,0.009268292682926829,0.0,0.0004878048780487805,0.0,0.0004878048780487805,0.0,0.0004878048780487805
aA2FIMENJU11,0.0,0.0,0.0009380863039399623,0.0,0.0009380863039399623,0.0,0.0,0.0,0.0,0.00046904315196998124,0.0
aA12WRJ2ZU11,0.001868961139713661,0.003173707595740179,0.0015515903801396431,0.0018336977219832146,0.005077932153184287,0.0006347415191480357,0.001939487975174554,0.0020452782283658924,0.002115805063826786,0.005289512659566965,0.001868961139713661
aA2H5UA2MU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
aA3862RIFU11,0.0006922067072443012,0.006325337152404822,0.00513187731232844,0.0061582527747941285,0.0061582527747941285,0.003031387993794009,0.0035565103234276173,0.0038429406850459475,0.0018379281537176273,0.007136889843656761,0.001456021004893185
aA32U64W0U11,0.00029487652045705865,0.0027276078142277923,0.0032436417250276445,0.0008109104312569111,0.006266126059712496,0.000221157390342794,0.0007371913011426465,0.00014743826022852932,0.0008109104312569111,0.005307777368227054,7.371913011426465e-05
aAQBMXL3DU11,0.000460431654676259,0.003510791366906475,0.001841726618705036,0.0010359712230215829,0.006733812949640288,0.0008057553956834532,0.0010359712230215829,0.0016115107913669065,0.0007482014388489207,0.005352517985611511,0.0010359712230215829
aA3VY42IIU11,0.0,0.002440512507626601,0.004270896888346553,0.0012202562538133007,0.010982306284319707,0.0,0.0006101281269066504,0.0,0.0,0.005491153142159854,0.0
aA2YFTTVAU11,0.0002238513626951704,0.0036935474844703117,0.002518327830320667,0.001566959538866193,0.0068274665622026975,0.0005036655660641334,0.0007834797694330965,0.0012871453354972298,0.0003917398847165481,0.006995355084224076,0.0009513682914544742
aAE87K978U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA2E3UTEZU11,0.0,0.003846153846153847,0.0,0.003846153846153847,0.015384615384615384,0.0,0.0,0.003846153846153847,0.0,0.0,0.0
aA27GK6AHU11,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0
aAA6K05EFU11,0.0010245901639344263,0.005495529061102832,0.006240685543964232,0.002980625931445604,0.008103576751117735,0.0013971684053651267,0.0023286140089418773,0.004191505216095379,0.0012108792846497766,0.005402384500745157,0.0026080476900149033
aAO33H4GLU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAUHRS2GFU11,0.0,0.0,0.0003995205753096285,0.0003995205753096285,0.0023971234518577705,0.00019976028765481425,0.0007990411506192569,0.0007990411506192569,0.0005992808629644426,0.000998801438274071,0.0
aA3B919K2U11,0.0,0.0018214936247723133,0.0,0.0018214936247723133,0.016393442622950817,0.0,0.0018214936247723133,0.0,0.0036429872495446266,0.0018214936247723133,0.0
aAKX5RHHOU11,0.0,0.006756756756756757,0.006756756756756757,0.0,0.010135135135135136,0.0,0.0,0.0,0.0,0.0033783783783783786,0.0
aA1PIGZNLU11,5.583784689262381e-05,0.0002791892344631191,0.0004467027751409905,0.00022335138757049525,0.0004467027751409905,0.0,0.00022335138757049525,0.00016751354067787147,5.583784689262381e-05,0.0005583784689262382,5.583784689262381e-05
aA3HSONMXU11,0.0007436627004655975,0.003685980341438179,0.005431971029487843,0.006240300051733058,0.006240300051733058,0.004946973616140714,0.0044943093636833934,0.0039123124676668395,0.0013903259182617693,0.0063372995344024826,0.0016813243662700465
aA6N19037U11,0.0,0.002960331557134399,0.004144464179988159,0.0005920663114268798,0.0065127294256956784,0.0,0.0011841326228537595,0.0017761989342806395,0.0005920663114268798,0.002368265245707519,0.0011841326228537595
aACRTRQ23U11,0.002188183807439825,0.0,0.00437636761487965,0.0,0.005470459518599561,0.0,0.00437636761487965,0.0,0.00437636761487965,0.006564551422319475,0.0
aA4CPMNA1U11,0.0004987033712347894,0.004089367644125274,0.002593257530420906,0.0023937761819269893,0.006582884500299222,0.0003989626969878317,0.0019948134849391576,0.0010971474167165369,0.0009974067424695788,0.0047875523638539795,0.0010971474167165369
aACGZDI61U11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3J2JDTVU11,0.0008401792382374906,0.0038741598207617627,0.00340739357729649,0.0014936519790888724,0.011109036594473487,0.0008401792382374906,0.0011202389843166542,0.0008401792382374906,0.0007468259895444362,0.005087752053771471,0.0009335324869305453
aA23IRWAOU11,0.0,0.0004604051565377533,0.0004604051565377533,0.0,0.0004604051565377533,0.0,0.0004604051565377533,0.0,0.0,0.0004604051565377533,0.0004604051565377533
aA1S315FYU11,0.0,0.0,0.0,0.0,0.011494252873563218,0.011494252873563218,0.0,0.005747126436781609,0.0,0.011494252873563218,0.017241379310344827
aA3BL2ZEOU11,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0
aA28F1ZWZU11,0.00026813759289052324,0.0019918792614724585,0.0027196812993181643,0.0011874664828008888,0.005554278709875124,0.0008427181490845018,0.0019918792614724585,0.001149161112387957,0.0004979698153681146,0.005937332414004444,0.000344748333716387
aA2NYDCQ3U11,0.0,0.0,0.0017152658662092624,0.0,0.003430531732418525,0.0017152658662092624,0.0,0.0017152658662092624,0.0,0.0017152658662092624,0.0
aA3GAQNTZU11,0.0,0.003968253968253968,0.0,0.001984126984126984,0.0,0.0,0.0,0.0,0.001984126984126984,0.0,0.001984126984126984
aAUFUUD4WU11,0.0008561643835616438,0.004280821917808219,0.003638698630136986,0.0019263698630136985,0.01134417808219178,0.0010702054794520547,0.0014982876712328766,0.0006421232876712327,0.0014982876712328766,0.007705479452054794,0.0
aA17485GZU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA1KCC93NU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3RS7UCOU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3774HPOU11,0.0008983717012914092,0.003537338573834924,0.0049691184727681074,0.005586749017405953,0.006316676024705222,0.003425042111173498,0.004211117349803482,0.003032004491858507,0.0012633352049410446,0.005558674901740595,0.0007018528916339135
aA1AZLJ3RU11,0.0006393861892583121,0.0006393861892583121,0.001278772378516624,0.0,0.0057544757033248075,0.0,0.0,0.0,0.0,0.001278772378516624,0.0
aA3RFELKHU11,0.0005494505494505496,0.003785103785103785,0.004517704517704518,0.0027472527472527475,0.007509157509157509,0.0009157509157509159,0.002442002442002442,0.0015873015873015873,0.0008547008547008548,0.008241758241758242,0.0008547008547008548
aAQH9FEERU11,0.002272727272727273,0.0041666666666666675,0.002651515151515152,0.0011363636363636365,0.009848484848484848,0.0003787878787878788,0.0015151515151515152,0.0015151515151515152,0.0015151515151515152,0.004924242424242424,0.0007575757575757576
aA1G7T6PCU11,0.00041623309053069715,0.00437044745057232,0.003746097814776274,0.0016649323621227886,0.006867845993756503,0.00020811654526534858,0.002705515088449532,0.0012486992715920915,0.0008324661810613943,0.006867845993756503,0.00041623309053069715
aA8YVGN8FU11,0.0004970178926441351,0.0014910536779324055,0.002982107355864811,0.0,0.008449304174950299,0.0,0.0034791252485089465,0.0,0.0009940357852882703,0.008449304174950299,0.0004970178926441351
aA1M8GE34U11,0.0,0.00980392156862745,0.0,0.0,0.00980392156862745,0.0,0.0,0.0,0.004901960784313725,0.004901960784313725,0.0
aA1CW0W7QU11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aAHEEMGVMU11,0.0,0.010204081632653059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aA3IU2E7QU11,0.0,0.0,0.0,0.0,0.014423076923076926,0.0,0.0,0.0,0.0,0.004807692307692308,0.004807692307692308
aA2HSCKH5U11,0.0,0.003508771929824561,0.003508771929824561,0.003508771929824561,0.010526315789473684,0.0,0.003508771929824561,0.0,0.003508771929824561,0.007017543859649123,0.0
aA222R4PNU11,0.0,0.0,0.004052684903748735,0.0,0.007092198581560284,0.0,0.004052684903748735,0.0,0.0010131712259371837,0.007092198581560284,0.0
aA3V0DBGRU11,0.0,0.004481792717086834,0.0056022408963585435,0.0005602240896358543,0.004481792717086834,0.002240896358543417,0.006722689075630253,0.0033613445378151267,0.002240896358543417,0.008963585434173669,0.0028011204481792717
aA1XJKGLSU11,0.00014501160092807424,0.004060324825986079,0.0029002320185614852,0.0017401392111368909,0.006235498839907192,0.0008700696055684454,0.001160092807424594,0.000580046403712297,0.00014501160092807424,0.006380510440835266,0.0004350348027842227
